Northern Kentucky University	Highland Heights	KY	409	18384.0	1066.0	0.91087638224129	14500.0	0.4429
University of Pikeville	Pikeville	KY	1255	19600.0	927.0	1.0	11000.0	0.5
Spalding University	Louisville	KY	1186	24388.0	972.0	0.50301810865191	16334.0	0.2715
Union College	Lincoln	NE	361	22538.0	1030.0	0.63500828271673	17588.5	0.4111
Western Kentucky University	Bowling Green	KY	239	24792.0	1044.0	0.94016300422985	14250.0	0.4297
Centenary College of Louisiana	Shreveport	LA	909	35430.0	1121.0	0.64221218961625	18450.0	0.4334
Dillard University	New Orleans	LA	824	17064.0	931.0	0.39396031061259	24051.0	0.2704
Grambling State University	Grambling	LA	826	16394.0	874.0	0.45141955835962	20000.0	0.4253
Louisiana Tech University	Ruston	LA	446	25851.0	1105.0	0.63193579631935	12000.0	0.5609
Loyola University New Orleans	New Orleans	LA	442	38754.0	1165.0	0.67751937984496	20500.0	0.3936
McNeese State University	Lake Charles	LA	878	18385.0	1027.0	0.63702531645569	10990.0	0.4069
University of New Orleans	New Orleans	LA	406	22301.0	1034.0	0.60046934584922	9750.0	0.4916
Nicholls State University	Thibodaux	LA	977	18572.0	1030.0	0.82662765179224	11025.0	0.3621
University of Louisiana at Monroe	Monroe	LA	649	20384.0	1057.0	0.76134122287968	10848.0	0.3478
Northwestern State University of Louisiana	Natchitoches	LA	875	18408.0	1006.0	0.61795366795366	12500.0	0.3023
University of Holy Cross	New Orleans	LA	1585	11632.0	950.0	0.39565217391304	14250.0	0.1654
Franciscan Missionaries of Our Lady University	Baton Rouge	LA	1662	12046.0	1010.0	0.53903345724907	14823.0	0.1111
Southeastern Louisiana University	Hammond	LA	497	20251.0	1010.0	0.8730491497787	9408.0	0.3797
Southern University at New Orleans	New Orleans	LA	1236	15322.0	850.0	0.11536444677503	18632.0	0.2619
University of Louisiana at Lafayette	Lafayette	LA	381	23178.0	1089.0	0.51104616178113	11882.0	0.4319
Xavier University of Louisiana	New Orleans	LA	785	23046.0	1054.0	0.61945831441973	14203.0	0.2696
Colby College	Waterville	ME	258	50960.0	1383.0	0.1871249872877	17799.0	0.4758
University of Maine at Fort Kent	Fort Kent	ME	1475	11205.0	890.0	0.81496881496881	12500.0	0.2751
Maine Maritime Academy	Castine	ME	1103	26158.0	1042.0	0.75510204081632	27000.0	0.8481
University of New England	Biddeford	ME	476	35630.0	1055.0	0.8306369035429	21500.0	0.2743
Saint Joseph's College of Maine	Standish	ME	1390	33600.0	920.0	0.78080120937263	14563.5	0.3496
University of Southern Maine	Portland	ME	663	18508.0	984.0	0.80248114813913	14000.0	0.4235
University of Baltimore	Baltimore	MD	330	20242.0	924.0	0.49421965317919	15750.0	0.4209
Bowie State University	Bowie	MD	702	18416.0	856.0	0.41262063845582	14493.0	0.3795
Capitol Technology University	Laurel	MD	971	24272.0	1018.0	0.883295194508	16625.0	0.8476
Washington Adventist University	Takoma Park	MD	1590	23400.0	854.0	0.33366733466933	25500.0	0.4064
Coppin State University	Baltimore	MD	1082	13168.0	829.0	0.39614050303555	15250.0	0.235
Frostburg State University	Frostburg	MD	511	21226.0	970.0	0.62724692526017	14000.0	0.4804
Johns Hopkins University	Baltimore	MD	17	50410.0	1476.0	0.12839293408013	12645.0	0.5012
Maryland Institute College of Art	Baltimore	MD	601	45400.0	1152.0	0.57093525179856	21798.0	0.2558
University of Maryland Eastern Shore	Princess Anne	MD	1021	17188.0	872.0	0.38393118952204	15530.5	0.4491
Morgan State University	Baltimore	MD	518	17504.0	894.0	0.60300850228907	22500.0	0.4854
Mount St. Mary's University	Emmitsburg	MD	1113	39000.0	1043.0	0.61534669733815	17700.0	0.4589
Notre Dame of Maryland University	Baltimore	MD	990	35019.0	1058.0	0.58718861209964	18666.0	0.0472
St. Mary's College of Maryland	St. Mary's City	MD	672	29340.0	1140.0	0.79966044142614	16750.0	0.4354
Towson University	Towson	MD	279	21076.0	1070.0	0.73741279314112	14759.0	0.3998
Stevenson University	Stevenson	MD	1297	33168.0	1022.0	0.60758196721311	20632.0	0.3385
McDaniel College	Westminster	MD	778	40580.0	1103.0	0.78069080316271	21620.0	0.4902
American International College	Springfield	MA	1145	33140.0	881.0	0.69307450157397	19500.0	0.3949
Amherst College	Amherst	MA	218	52476.0	1451.0	0.13685088137208	12000.0	0.4989
Babson College	Babson Park	MA	306	48288.0	1281.0	0.24594665271966	24875.0	0.5247
Bay Path University	Longmeadow	MA	1052	32739.0	967.0	0.59922178988326	17150.0	0.0
Bentley University	Waltham	MA	403	45760.0	1198.0	0.46322907861369	25000.0	0.5923
Boston College	Chestnut Hill	MA	94	51296.0	1378.0	0.31140350877192	18962.0	0.466
Boston University	Boston	MA	40	50240.0	1328.0	0.29433679775769	23500.0	0.3863
Brandeis University	Waltham	MA	125	51245.0	1377.0	0.33441987490088	26250.0	0.4234
Bridgewater State University	Bridgewater	MA	418	15743.0	992.0	0.80955551856167	18280.0	0.4137
Curry College	Milton	MA	1111	37835.0	943.0	0.88588637473547	19266.5	0.409
Eastern Nazarene College	Quincy	MA	1241	30815.0	986.0	0.66220095693779	18500.0	0.4026
Emerson College	Boston	MA	397	42908.0	1232.0	0.4805989725653	21375.0	0.4023
Fitchburg State University	Fitchburg	MA	1003	16215.0	990.0	0.74649467190129	15744.0	0.4682
Framingham State University	Framingham	MA	894	15420.0	995.0	0.64812127076278	17671.0	0.389
Gordon College	Wenham	MA	697	36060.0	1074.0	0.91967575534266	23250.0	0.3691
Harvard University	Cambridge	MA	2	47074.0	1506.0	0.05404574677902	7000.0	0.5291
Lesley University	Cambridge	MA	558	25875.0	1064.0	0.63733018310691	15750.0	0.23
MCPHS University	Boston	MA	936	31560.0	1074.0	0.84476207707617	25000.0	0.2891
Massachusetts College of Art and Design	Boston	MA	758	32800.0	1069.0	0.70868713259307	20000.0	0.2893
Massachusetts Institute of Technology	Cambridge	MA	1	48452.0	1519.0	0.07944269190325	15346.0	0.538
Massachusetts Maritime Academy	Buzzards Bay	MA	1199	24600.0	1052.0	0.80484848484848	23250.0	0.8739
Massachusetts College of Liberal Arts	North Adams	MA	1149	18820.0	1015.0	0.77098857426726	17500.0	0.3729
Northeastern University	Boston	MA	87	47653.0	1434.0	0.28880010966844	25000.0	0.494
College of Our Lady of the Elms	Chicopee	MA	1477	33412.0	954.0	0.76461988304093	23056.0	0.2424
Salem State University	Salem	MA	658	16148.0	992.0	0.73578758755497	17941.0	0.383
Simmons University	Boston	MA	327	38590.0	1179.0	0.63622843545508	23000.0	0.0029
Springfield College	Springfield	MA	772	35475.0	1045.0	0.65901548672566	20590.0	0.5031
Suffolk University	Boston	MA	283	35578.0	1020.0	0.84424006602994	21000.0	0.4553
Tufts University	Medford	MA	43	52430.0	1445.0	0.14285714285714	16052.0	0.4972
Wellesley College	Wellesley	MA	243	48802.0	1403.0	0.28594973217964	9675.0	0.0
Wentworth Institute of Technology	Boston	MA	858	33724.0	1117.0	0.70579671784012	22500.0	0.8032
Western New England University	Springfield	MA	788	34874.0	1096.0	0.79606188466947	19500.0	0.6172
Westfield State University	Westfield	MA	1714	15355.0	992.0	0.77918513827316	15000.0	0.4619
Williams College	Williamstown	MA	188	51790.0	1439.0	0.17609162491052	13750.0	0.5147
Worcester State University	Worcester	MA	992	15282.0	1016.0	0.70562435500516	13520.0	0.4073
Adrian College	Adrian	MI	968	34890.0	1003.0	0.58413376022767	17711.0	0.5207
Albion College	Albion	MI	632	41040.0	1067.0	0.72258837627321	21500.0	0.481
Alma College	Alma	MI	980	37310.0	1087.0	0.67948717948717	23000.0	0.4272
Andrews University	Berrien Springs	MI	462	27684.0	1127.0	0.40422010757136	22500.0	0.4533
Aquinas College	Nashville	TN	1048	21950.0	1143.0	0.40408163265306	16245.0	0.1806
Central Michigan University	Mount Pleasant	MI	278	23670.0	1049.0	0.71560542797494	21250.0	0.4351
Cleary University	Howell	MI	1413	17600.0	990.0	0.46827794561933	15000.0	0.4873
College for Creative Studies	Detroit	MI	1373	40840.0	1050.0	0.4736530491415	21500.0	0.4699
University of Detroit Mercy	Detroit	MI	541	39882.0	1125.0	0.78401585204755	20875.0	0.3553
Eastern Michigan University	Ypsilanti	MI	337	27702.0	1030.0	0.72884563395512	18500.0	0.4063
Ferris State University	Big Rapids	MI	277	18048.0	1030.0	0.77689975190664	16913.0	0.4882
Kettering University	Flint	MI	560	39790.0	1226.0	0.71834740115504	24500.0	0.8161
Cornerstone University	Grand Rapids	MI	911	26860.0	1009.0	0.63454231433506	18500.0	0.3939
Grand Valley State University	Allendale	MI	205	16392.0	1089.0	0.81680014029344	19000.0	0.4153
Hope College	Holland	MI	465	31560.0	1179.0	0.84406258014875	24800.0	0.3902
Lake Superior State University	Sault Ste Marie	MI	639	11019.0	1048.0	0.68972602739726	15250.0	0.4881
Lawrence Technological University	Southfield	MI	717	31140.0	1164.0	0.69327006039689	19993.0	0.7153
Madonna University	Livonia	MI	1261	19500.0	970.0	0.7532621589561	20635.5	0.3151
Michigan State University	East Lansing	MI	20	37890.0	1194.0	0.65744397011739	21829.0	0.4942
Michigan Technological University	Houghton	MI	136	30968.0	1242.0	0.76435856146001	19500.0	0.7329
University of Michigan-Dearborn	Dearborn	MI	786	24272.0	1125.0	0.64714714714714	18203.0	0.5241
University of Michigan-Flint	Flint	MI	753	20190.0	1050.0	0.65187205554178	19230.5	0.398
Northern Michigan University	Marquette	MI	370	15262.0	1024.0	0.75869809203142	15000.0	0.4667
Northwood University	Midland	MI	844	25130.0	1026.0	0.66939078751857	18750.0	0.5648
Oakland University	Rochester Hills	MI	268	24540.0	1082.0	0.86349176646706	17750.0	0.4349
Olivet College	Olivet	MI	1505	25560.0	972.0	0.53353428786737	18500.0	0.5947
Kuyper College	Grand Rapids	MI	1618	20342.0	1078.0	0.73376623376623	14875.0	0.3831
Saginaw Valley State University	University Center	MI	701	21947.0	1050.0	0.75865671641791	18271.5	0.4204
Spring Arbor University	Spring Arbor	MI	1159	26730.0	1029.0	0.7147258163894	21205.0	0.3205
Finlandia University	Hancock	MI	1372	22758.0	877.0	0.4611585092052	8944.0	0.5011
Wayne State University	Detroit	MI	116	26220.0	1086.0	0.81456774542504	16500.0	0.4478
Western Michigan University	Kalamazoo	MI	169	26851.0	1030.0	0.82311026224932	20188.0	0.5063
Augsburg University	Minneapolis	MN	557	36415.0	1031.0	0.45139088041296	21500.0	0.4604
Bemidji State University	Bemidji	MN	901	8394.0	1030.0	0.64080251389896	12456.0	0.4281
Bethany Lutheran College	Mankato	MN	1542	25890.0	1080.0	0.80487804878048	17000.0	0.4347
Bethel University	McKenzie	TN	1422	15764.0	930.0	0.66518847006651	17750.0	0.4287
Carleton College	Northfield	MN	193	50874.0	1413.0	0.22621434078643	19401.0	0.4954
Martin Luther College	New Ulm	MN	1461	13980.0	1109.0	0.83276450511945	14800.0	0.4866
Hamline University	Saint Paul	MN	475	39181.0	1104.0	0.70296331138287	19500.0	0.4023
Macalester College	Saint Paul	MN	385	50639.0	1378.0	0.37100571812983	20000.0	0.4025
University of Minnesota-Twin Cities	Minneapolis	MN	12	23806.0	1284.0	0.44992570579494	17000.0	0.4835
Minneapolis College of Art and Design	Minneapolis	MN	845	36548.0	1069.0	0.65251572327044	19750.0	0.2942
Minnesota State University Moorhead	Moorhead	MN	689	15250.0	1049.0	0.5961042008918	17225.0	0.4026
North Central University	Minneapolis	MN	1457	22240.0	1029.0	0.66082603254067	19625.0	0.4252
Oak Hills Christian College	Bemidji	MN	1685	16980.0	874.0	0.16363636363636	11750.0	0.5398
Saint Mary's University of Minnesota	Winona	MN	856	32575.0	1065.0	0.79240806642941	17376.0	0.4613
Crown College	Saint Bonifacius	MN	1212	24700.0	1006.0	0.54128440366972	17340.0	0.4753
Southwest Minnesota State University	Marshall	MN	870	8347.0	967.0	0.54193205944798	13200.0	0.424
Winona State University	Winona	MN	691	14772.0	1049.0	0.59751203852327	16815.5	0.3715
Alcorn State University	Alcorn State	MS	1084	6546.0	892.0	0.78440808469682	19000.0	0.362
Blue Mountain College	Blue Mountain	MS	1583	11212.0	972.0	0.96858638743455	11750.0	0.4473
Delta State University	Cleveland	MS	1007	6418.0	1028.0	0.89407744874715	12390.5	0.4138
Jackson State University	Jackson	MS	642	17614.0	911.0	0.6332268370607	19500.0	0.3668
Millsaps College	Jackson	MS	1089	37110.0	1161.0	0.59147341297727	18500.0	0.5114
University of Mississippi	University	MS	176	22012.0	1155.0	0.78295568701864	15000.0	0.4372
Mississippi University for Women	Columbus	MS	982	16634.0	1021.0	0.988	12500.0	0.1603
Mississippi Valley State University	Itta Bena	MS	1170	6116.0	825.0	0.84452975047984	18500.0	0.4146
Mississippi College	Clinton	MS	727	16740.0	1122.0	0.49471264367816	16000.0	0.3965
Mississippi State University	Mississippi State	MS	130	20900.0	1125.0	0.55673708250071	14653.0	0.4999
Rust College	Holly Springs	MS	1579	9500.0	735.0	0.46861532696271	11119.0	0.3974
University of Southern Mississippi	Hattiesburg	MS	235	16529.0	1070.0	0.60135135135135	15750.0	0.3713
Tougaloo College	Tougaloo	MS	816	10600.0	954.0	0.51795096322241	21875.0	0.3445
William Carey University	Hattiesburg	MS	1043	11700.0	1091.0	0.51030303030303	15000.0	0.3752
Avila University	Kansas City	MO	1134	27312.0	985.0	0.5629522431259	17770.0	0.4033
Calvary University	Kansas City	MO	1653	11700.0	1019.0	0.97727272727272	10334.0	0.5206
Central Christian College of the Bible	Moberly	MO	1564	13700.0	1026.0	0.27604166666666	7971.5	0.5708
University of Central Missouri	Warrensburg	MO	696	13767.0	1050.0	0.74623949990232	14826.5	0.45
Cottey College	Nevada	MO	1614	19300.0	1059.0	0.68716577540106	9207.5	0.0
Culver-Stockton College	Canton	MO	1359	25415.0	966.0	0.58124054462934	16753.0	0.484
Drury University	Springfield	MO	787	25905.0	1142.0	0.69970351545955	13821.0	0.4169
Evangel University	Springfield	MO	1303	22081.0	1063.0	0.75355871886121	17250.0	0.4521
Fontbonne University	Saint Louis	MO	1342	24610.0	1050.0	0.89517819706498	21500.0	0.3372
Kansas City Art Institute	Kansas City	MO	1222	36450.0	1072.0	0.65038560411311	23493.0	0.2642
Lindenwood University	Saint Charles	MO	773	16332.0	1045.0	0.54691755384996	19500.0	0.4581
Missouri Baptist University	Saint Louis	MO	1552	24924.0	968.0	0.512	15250.0	0.4237
Missouri Southern State University	Joplin	MO	1101	10568.0	990.0	0.94343978453251	9750.0	0.4192
University of Missouri-Kansas City	Kansas City	MO	167	18886.0	1126.0	0.61872323861424	15000.0	0.4298
Missouri University of Science and Technology	Rolla	MO	315	25173.0	1265.0	0.79332693230916	16998.0	0.7672
Truman State University	Kirksville	MO	485	13940.0	1224.0	0.67690227887215	17250.0	0.4181
Northwest Missouri State University	Maryville	MO	693	12513.0	1047.0	0.74061687105165	13827.0	0.4292
Ozark Christian College	Joplin	MO	1378	12140.0	1047.0	1.0	12500.0	0.549
Rockhurst University	Kansas City	MO	797	35670.0	1162.0	0.74061882817643	16736.0	0.4249
Saint Louis University	Saint Louis	MO	177	40726.0	1259.0	0.6474318822424	21500.0	0.4073
Southwest Baptist University	Bolivar	MO	1355	22508.0	1027.0	0.89670329670329	14000.0	0.3398
Stephens College	Columbia	MO	1185	29754.0	1049.0	0.61044520547945	15811.5	0.0083
Southeast Missouri State University	Cape Girardeau	MO	540	12375.0	1049.0	0.828125	13485.0	0.4356
Webster University	Saint Louis	MO	360	26300.0	1110.0	0.4657794676806	17436.0	0.4589
Westminster College	Salt Lake City	UT	523	32404.0	1119.0	0.84087791495198	17194.0	0.4344
William Jewell College	Liberty	MO	1233	32930.0	1144.0	0.51081210956271	20000.0	0.4224
William Woods University	Fulton	MO	1396	23040.0	1026.0	0.70167597765363	13902.0	0.2582
Carroll College	Helena	MT	979	33192.0	1128.0	0.71480865224625	21500.0	0.4136
Montana State University	Bozeman	MT	147	23186.0	1126.0	0.82870717679419	13000.0	0.5511
The University of Montana	Missoula	MT	178	23764.0	1072.0	0.92432432432432	14250.0	0.4538
Montana State University-Northern	Havre	MT	1299	17681.0	910.0	1.0	9500.0	0.5558
Rocky Mountain College	Billings	MT	1204	26666.0	1021.0	0.62071197411003	17750.0	0.504
Clarkson College	Omaha	NE	1395	15780.0	1090.0	0.52127659574468	21000.0	0.1168
Bryan College of Health Sciences	Lincoln	NE	1683	14636.0	1105.0	0.87	23479.0	0.0896
Creighton University	Omaha	NE	229	37606.0	1213.0	0.70662673879443	23000.0	0.4285
Hastings College	Hastings	NE	1312	28250.0	1058.0	0.63937282229965	15000.0	0.4969
University of Nebraska at Kearney	Kearney	NE	576	12268.0	1028.0	0.85079928952042	13000.0	0.4247
Midland University	Fremont	NE	1523	30430.0	1003.0	0.61062463514302	14985.0	0.5276
University of Nebraska at Omaha	Omaha	NE	256	19124.0	1050.0	0.86484051180392	12354.0	0.4803
Nebraska Wesleyan University	Lincoln	NE	1018	31394.0	1105.0	0.74376039933444	17225.0	0.4256
University of Nebraska-Lincoln	Lincoln	NE	49	23058.0	1144.0	0.75270258197087	13875.0	0.5215
Dartmouth College	Hanover	NH	72	51438.0	1441.0	0.10592503022974	12000.0	0.5005
Franklin Pierce University	Rindge	NH	1249	34050.0	957.0	0.81386412542268	14423.0	0.4479
Keene State College	Keene	NH	748	21997.0	977.0	0.82528357116721	21000.0	0.4506
Saint Anselm College	Manchester	NH	531	39036.0	1142.0	0.75901725039205	27000.0	0.3836
Bloomfield College	Bloomfield	NJ	1221	28600.0	861.0	0.61578802097709	16750.0	0.3751
Caldwell University	Caldwell	NJ	1144	32650.0	962.0	0.85411515365595	18987.5	0.2978
Centenary University	Hackettstown	NJ	1242	32098.0	927.0	0.87883959044368	19500.0	0.3799
Felician University	Lodi	NJ	1106	32990.0	898.0	0.785549930971	19500.0	0.2794
Georgian Court University	Lakewood	NJ	1269	31618.0	946.0	0.74456183965195	18500.0	0.2527
Rowan University	Glassboro	NJ	312	21378.0	1125.0	0.71013313609467	15000.0	0.5466
New Jersey City University	Jersey City	NJ	705	20458.0	875.0	0.85051417105593	12500.0	0.4048
Kean University	Union	NJ	561	18637.0	921.0	0.74399544678429	17750.0	0.3942
Monmouth University	West Long Branch	NJ	267	35364.0	1032.0	0.77289216225129	21100.0	0.4316
New Jersey Institute of Technology	Newark	NJ	197	31034.0	1204.0	0.59304901689282	18250.0	0.7846
Princeton University	Princeton	NJ	15	45320.0	1493.0	0.06521516568269	7500.0	0.517
Ramapo College of New Jersey	Mahwah	NJ	604	22870.0	1082.0	0.53262688232013	18750.0	0.4584
Rider University	Lawrenceville	NJ	375	39820.0	1012.0	0.71512019770838	20500.0	0.4157
Saint Peter's University	Jersey City	NJ	1178	35192.0	930.0	0.74246694125298	16000.0	0.3646
Seton Hall University	South Orange	NJ	254	39258.0	1156.0	0.66902184481752	19500.0	0.4497
Stevens Institute of Technology	Hoboken	NJ	345	48838.0	1360.0	0.39114590363071	26000.0	0.705
Stockton University	Galloway	NJ	455	19861.0	1052.0	0.76937422295897	18188.0	0.4127
The College of New Jersey	Ewing	NJ	388	26971.0	1211.0	0.48862579281183	21194.5	0.4164
New Mexico Institute of Mining and Technology	Socorro	NM	295	20041.0	1195.0	0.23451593505712	11709.5	0.7308
University of the Southwest	Hobbs	NM	1536	15456.0	863.0	0.65779467680608	9500.0	0.5472
Adelphi University	Garden City	NY	428	35740.0	1114.0	0.70294192025625	20375.5	0.312
Albany College of Pharmacy and Health Sciences	Albany	NY	1562	31981.0	1141.0	0.69170579029733	25000.0	0.3873
Alfred University	Alfred	NY	582	27078.0	1038.0	0.62791891198357	22500.0	0.5281
Barnard College	New York	NY	350	50394.0	1375.0	0.16744449158534	16964.0	0.0
Canisius College	Buffalo	NY	596	35424.0	1103.0	0.77857142857142	20500.0	0.4797
Cazenovia College	Cazenovia	NY	1402	32674.0	976.0	0.89884393063583	19500.0	0.2704
Clarkson University	Potsdam	NY	372	46132.0	1190.0	0.68213982451174	24250.0	0.7047
Colgate University	Hamilton	NY	347	51955.0	1388.0	0.28782463664522	15500.0	0.4491
Columbia University in the City of New York	New York	NY	8	55056.0	1496.0	0.06825366802669	18794.0	0.5361
Cornell University	Ithaca	NY	4	50953.0	1436.0	0.14093183587234	12305.0	0.4804
D'Youville College	Buffalo	NY	822	25210.0	970.0	0.80565897244973	19500.0	0.2464
Fordham University	Bronx	NY	95	49073.0	1281.0	0.45224919671545	21500.0	0.4284
Hamilton College	Clinton	NY	338	51240.0	1402.0	0.26080305927342	16565.0	0.4858
Hartwick College	Oneonta	NY	818	42860.0	1004.0	0.86541889483065	23250.0	0.4009
Hofstra University	Hempstead	NY	246	42160.0	1177.0	0.62221756298703	17152.0	0.4555
Keuka College	Keuka Park	NY	1235	29451.0	953.0	0.77002905770029	18750.0	0.2538
LIM College	New York	NY	1498	25725.0	938.0	0.9345971563981	18000.0	0.0814
Le Moyne College	Syracuse	NY	575	33030.0	1119.0	0.65310304449648	19000.0	0.3978
Long Island University	Brookville	NY	384	36256.0	1072.0	0.84610988068871	19000.0	0.3996
Manhattan College	Riverdale	NY	655	40004.0	1120.0	0.71368937998772	21500.0	0.5513
Marymount Manhattan College	New York	NY	1397	30290.0	1072.0	0.78157644824311	17583.0	0.2324
Mount Saint Mary College	Newburgh	NY	1265	29048.0	991.0	0.89885241526554	20000.0	0.2811
College of Mount Saint Vincent	Bronx	NY	1408	35130.0	886.0	0.9265091863517	25000.0	0.2995
The New School	New York	NY	166	45440.0	1158.0	0.60086695565188	17541.5	0.2592
New York University	New York	NY	22	49062.0	1371.0	0.31867136552269	20500.0	0.4276
Niagara University	Niagara University	NY	734	30950.0	1042.0	0.82881810062518	21500.0	0.38
New York Institute of Technology	Old Westbury	NY	516	35160.0	1077.0	0.72550575168583	17140.0	0.644
New York School of Interior Design	New York	NY	1460	22710.0	957.0	0.34782608695652	15500.0	0.1148
Pace University	New York	NY	206	42772.0	1064.0	0.83676231727125	19400.0	0.395
Rensselaer Polytechnic Institute	Troy	NY	114	50797.0	1365.0	0.44347873029583	27000.0	0.6847
Rochester Institute of Technology	Rochester	NY	96	38568.0	1254.0	0.54928369652945	24250.0	0.6659
St. Thomas Aquinas College	Sparkill	NY	1496	29600.0	941.0	0.7916026625704	17750.0	0.4688
Sarah Lawrence College	Bronxville	NY	528	52550.0	1291.0	0.51792698826597	13000.0	0.2861
Skidmore College	Saratoga Springs	NY	382	50834.0	1240.0	0.2908179936826	19000.0	0.3987
Farmingdale State College	Farmingdale	NY	917	17710.0	974.0	0.58015885881018	11250.0	0.5673
Stony Brook University	Stony Brook	NY	131	26239.0	1268.0	0.40666876196462	15646.0	0.5382
SUNY College of Environmental Science and Forestry	Syracuse	NY	392	17953.0	1157.0	0.54209569957601	15500.0	0.5372
SUNY Polytechnic Institute	Utica	NY	703	17627.0	1170.0	0.64314194577352	12500.0	0.6811
SUNY Cortland	Cortland	NY	460	17956.0	1073.0	0.52165517241379	17500.0	0.4418
State University of New York at New Paltz	New Paltz	NY	449	17604.0	1115.0	0.42942600769121	15500.0	0.3833
SUNY College at Old Westbury	Old Westbury	NY	1183	17533.0	972.0	0.68603667136812	13000.0	0.4065
SUNY Maritime College	Throggs Neck	NY	1098	17684.0	1128.0	0.58040027605245	20000.0	0.8825
Syracuse University	Syracuse	NY	66	45022.0	1204.0	0.5232027940368	27000.0	0.455
United States Merchant Marine Academy	Kings Point	NY	791	1167.0	1268.0	0.20299145299145	6500.0	0.8131
Vassar College	Poughkeepsie	NY	211	53090.0	1409.0	0.2688201478237	15500.0	0.4288
School of Visual Arts	New York	NY	416	36500.0	1084.0	0.74454664914586	23750.0	0.3295
Wells College	Aurora	NY	1154	38530.0	1005.0	0.92425531914893	22750.0	0.3412
Yeshiva University	New York	NY	257	40670.0	1217.0	0.50747160789001	15250.0	0.5398
Appalachian State University	Boone	NC	208	21652.0	1140.0	0.68322981366459	16000.0	0.4487
Barton College	Wilson	NC	1371	29052.0	948.0	0.4087694483734	17619.0	0.3044
Belmont Abbey College	Belmont	NC	1340	18500.0	987.0	0.97327249022164	18750.0	0.4703
Cabarrus College of Health Sciences	Concord	NC	1739	12268.0	979.0	1.0	14500.0	0.116
Campbell University	Buies Creek	NC	614	30050.0	1027.0	0.81000304971027	13750.0	0.4708
Catawba College	Salisbury	NC	1171	29333.0	980.0	0.47072784810126	18944.5	0.4655
Chowan University	Murfreesboro	NC	1575	23930.0	789.0	0.56966086159486	9500.0	0.461
Davidson College	Davidson	NC	303	48376.0	1353.0	0.20113919544321	16489.0	0.5081
Duke University	Durham	NC	28	51265.0	1460.0	0.10830096934103	9000.0	0.5063
East Carolina University	Greenville	NC	216	22955.0	1040.0	0.70343294929528	18250.0	0.4295
Elizabeth City State University	Elizabeth City	NC	1301	17860.0	884.0	0.57151979565772	20000.0	0.441
Elon University	Elon	NC	308	33104.0	1206.0	0.6043771043771	19500.0	0.41
Fayetteville State University	Fayetteville	NC	725	16693.0	888.0	0.59271307742355	17169.0	0.3183
Gardner-Webb University	Boiling Springs	NC	1203	29810.0	987.0	0.51879350348027	16546.0	0.3598
Greensboro College	Greensboro	NC	1484	28000.0	926.0	0.36248604391514	14625.0	0.5305
High Point University	High Point	NC	648	33405.0	1094.0	0.79076732417639	18324.0	0.4053
Lenoir-Rhyne University	Hickory	NC	1042	33730.0	980.0	0.70111111111111	15000.0	0.3987
Livingstone College	Salisbury	NC	1602	17764.0	730.0	0.47783701447067	12250.0	0.4933
Mars Hill University	Mars Hill	NC	1335	30534.0	935.0	0.5673961306692	14250.0	0.4711
Meredith College	Raleigh	NC	783	34907.0	1054.0	0.60790431617264	18000.0	0.0
Methodist University	Fayetteville	NC	1102	31980.0	955.0	0.54793637145313	11000.0	0.5426
Montreat College	Montreat	NC	1083	24940.0	960.0	0.61366313309776	13825.0	0.4708
University of Mount Olive	Mount Olive	NC	1546	19000.0	1005.0	0.47662141779788	19753.0	0.3326
University of North Carolina at Asheville	Asheville	NC	600	23372.0	1155.0	0.759296054499	14000.0	0.4261
University of North Carolina at Chapel Hill	Chapel Hill	NC	24	33916.0	1338.0	0.2694258935481	15000.0	0.4149
University of North Carolina at Charlotte	Charlotte	NC	135	19934.0	1112.0	0.6202762872474	16350.0	0.5261
University of North Carolina at Greensboro	Greensboro	NC	200	21833.0	1054.0	0.73932285903961	15000.0	0.3379
North Carolina Central University	Durham	NC	587	18590.0	873.0	0.66689887379542	24171.5	0.3366
University of North Carolina School of the Arts	Winston-Salem	NC	902	24609.0	1139.0	0.54422788605697	23250.0	0.4983
University of North Carolina Wilmington	Wilmington	NC	288	20920.0	1137.0	0.71751412429378	16387.0	0.3839
William Peace University	Raleigh	NC	1476	27080.0	907.0	0.62844880441446	16149.0	0.4081
University of North Carolina at Pembroke	Pembroke	NC	606	16760.0	927.0	0.73562212989284	12943.0	0.3982
Pfeiffer University	Misenheimer	NC	1051	28995.0	922.0	0.44144144144144	16169.0	0.4545
Queens University of Charlotte	Charlotte	NC	798	32560.0	1061.0	0.82754418037781	19500.0	0.2945
Mid-Atlantic Christian University	Elizabeth City	NC	1695	13600.0	924.0	0.46058091286307	10625.0	0.4715
Saint Augustine's University	Raleigh	NC	1283	17890.0	712.0	0.72710477698601	15250.0	0.5403
Salem College	Winston-Salem	NC	1455	27406.0	1104.0	0.56842105263157	20515.0	0.0272
Wingate University	Wingate	NC	1327	29170.0	1042.0	0.69555467616409	14474.5	0.3969
Winston-Salem State University	Winston-Salem	NC	963	15915.0	870.0	0.63260530421216	15410.0	0.2853
Western Carolina University	Cullowhee	NC	399	17130.0	1034.0	0.40689730556921	15500.0	0.4567
Dickinson State University	Dickinson	ND	1449	8918.0	1116.0	0.9171270718232	9745.0	0.425
University of Jamestown	Jamestown	ND	1124	20480.0	1043.0	0.57307692307692	16736.0	0.4989
